;TotalScore_MES;TotalDispersion_MES;TotalScore_EPI;TotalDispersion_EPI
TCGA.S3.AA12.01;0.0929885641424103;3931.8552;0.254293626851858;4028.9655
TCGA.S3.AA14.01;0.215924619205162;5272.1256;0.281849491688273;3607.9071
TCGA.S3.AA15.01;0.28351313928237;4063.8066;0.156418009565727;6049.008
TCGA.S3.AA17.01;0.187079490812523;5033.427;0.2882074505288;3094.1862
TCGA.UL.AAZ6.01;0.0853131910824219;4443.3522;0.287943580577476;3760.6149
TCGA.UU.A93S.01;0.0883447246569419;4424.0784;0.278511377846228;3925.1835
TCGA.V7.A7HQ.01;0.142326062574931;5291.3994;0.272551166750267;4000.0548
TCGA.W8.A86G.01;0.171189649130826;5903.7132;0.293283503006069;3639.0417
TCGA.WT.AB41.01;0.16629149717385;5315.121;0.2470483302366;4467.0738
TCGA.WT.AB44.01;0.205164974961355;5874.0612;0.266653125816867;3985.2288
TCGA.XX.A899.01;0.277141557118933;3943.716;0.254705504178824;4666.4835
TCGA.XX.A89A.01;0.294667436635762;4213.5492;0.257119896571457;4087.5282
TCGA.Z7.A8R5.01;0.215328684220087;5242.4736;0.268168876768847;3928.89
TCGA.Z7.A8R6.01;0.135184218329015;4533.7908;0.278435784580387;3504.1251
